"ReplayID","Duration","Races"
"TvT_52",34459,"TvT"
"TvT_53",51740,"TvT"
"TvT_54",106938,"TvT"
"TvT_55",23313,"TvT"
"TvT_56",39428,"TvT"
"TvT_57",59305,"TvT"
"TvT_58",68326,"TvT"
"TvT_59",35710,"TvT"
"TvT_60",69078,"TvT"
"TvT_61",11166,"TvT"
"TvT_62",27918,"TvT"
"TvT_63",44934,"TvT"
"TvT_64",58505,"TvT"
"TvT_67",94272,"TvT"
"TvT_68",54397,"TvT"
"TvT_69",85286,"TvT"
"TvT_70",9330,"TvT"
"TvT_71",32076,"TvT"
"TvT_72",32890,"TvT"
"TvT_74",20806,"TvT"
"TvT_75",19643,"TvT"
"TvT_76",121340,"TvT"
"TvT_77",23834,"TvT"
"TvT_78",47851,"TvT"
"TvT_79",25589,"TvT"
"TvT_80",45449,"TvT"
"TvT_81",63041,"TvT"
"TvT_82",38130,"TvT"
"TvT_83",20428,"TvT"
"TvT_84",32138,"TvT"
"TvT_85",40280,"TvT"
"TvT_86",29340,"TvT"
"TvT_87",10126,"TvT"
"TvT_88",53658,"TvT"
"TvT_89",29533,"TvT"
"TvT_90",108908,"TvT"
"TvT_91",28906,"TvT"
"TvT_92",39895,"TvT"
"TvT_93",29452,"TvT"
"TvT_97",19904,"TvT"
"TvT_98",60494,"TvT"
"TvT_99",20857,"TvT"
"TvT_100",22199,"TvT"
"TvT_101",32108,"TvT"
"TvT_102",26917,"TvT"
"TvT_106",16882,"TvT"
"TvT_107",30696,"TvT"
"TvT_108",60392,"TvT"
"TvT_109",30324,"TvT"
"TvT_110",34412,"TvT"
"TvT_111",55429,"TvT"
"TvT_112",31796,"TvT"
"TvT_114",62492,"TvT"
"TvT_116",28350,"TvT"
"TvT_118",22225,"TvT"
"TvT_120",34920,"TvT"
"TvT_121",54754,"TvT"
"TvT_122",42871,"TvT"
"TvT_123",100287,"TvT"
"TvT_124",34474,"TvT"
"TvT_126",21014,"TvT"
"TvT_128",39171,"TvT"
"TvT_129",32418,"TvT"
"TvT_130",28892,"TvT"
"TvT_131",24299,"TvT"
"TvT_136",44761,"TvT"
"TvT_137",19406,"TvT"
"TvT_138",37642,"TvT"
"TvT_139",26698,"TvT"
"TvT_140",38970,"TvT"
"TvT_141",57189,"TvT"
"TvT_142",32830,"TvT"
"TvT_143",52750,"TvT"
"TvT_144",62442,"TvT"
"TvT_145",30500,"TvT"
"TvT_146",38576,"TvT"
"TvT_147",31261,"TvT"
"TvT_148",26159,"TvT"
"TvT_149",34523,"TvT"
"TvT_150",16272,"TvT"
"TvT_151",22320,"TvT"
"TvT_152",31346,"TvT"
"TvT_153",54326,"TvT"
"TvT_154",52397,"TvT"
"TvT_155",64475,"TvT"
"TvT_156",35313,"TvT"
"TvT_157",29079,"TvT"
"TvT_158",37978,"TvT"
"TvT_159",43216,"TvT"
"TvT_160",40301,"TvT"
"TvT_161",65225,"TvT"
"TvT_162",12524,"TvT"
"TvT_163",33326,"TvT"
"TvT_164",24695,"TvT"
"TvT_165",43371,"TvT"
"TvT_166",118045,"TvT"
"TvT_167",33950,"TvT"
"TvT_168",31018,"TvT"
"TvT_169",19062,"TvT"
"TvT_170",54725,"TvT"
"TvT_171",23107,"TvT"
"TvT_172",77199,"TvT"
"TvT_173",29929,"TvT"
"TvT_174",38385,"TvT"
"TvT_175",38841,"TvT"
"TvT_176",19041,"TvT"
"TvT_177",42655,"TvT"
"TvT_178",20255,"TvT"
"TvT_179",42633,"TvT"
"TvT_180",21524,"TvT"
"TvT_181",67704,"TvT"
"TvT_182",15526,"TvT"
"TvT_183",44055,"TvT"
"TvT_184",17307,"TvT"
"TvT_185",44885,"TvT"
"TvT_186",31669,"TvT"
"TvT_187",10193,"TvT"
"TvT_188",59275,"TvT"
"TvT_189",79490,"TvT"
"TvT_190",26232,"TvT"
"TvT_191",136382,"TvT"
"TvT_192",51691,"TvT"
"TvT_193",28997,"TvT"
"TvT_194",76207,"TvT"
"TvT_195",26341,"TvT"
"TvT_196",22788,"TvT"
"TvT_197",52253,"TvT"
"TvT_198",45574,"TvT"
"TvT_199",27365,"TvT"
"TvT_200",21635,"TvT"
"TvT_201",25977,"TvT"
"TvT_202",32786,"TvT"
"TvT_203",30583,"TvT"
"TvT_204",30906,"TvT"
"TvT_205",34901,"TvT"
"TvT_206",36599,"TvT"
"TvT_207",55116,"TvT"
"TvT_208",42828,"TvT"
"TvT_209",55020,"TvT"
"TvT_210",24824,"TvT"
"TvT_211",26350,"TvT"
"TvT_212",15148,"TvT"
"TvT_213",34192,"TvT"
"TvT_214",59118,"TvT"
"TvT_215",31243,"TvT"
"TvT_216",46357,"TvT"
"TvT_217",51767,"TvT"
"TvT_218",16334,"TvT"
"TvT_219",22438,"TvT"
"TvT_220",30298,"TvT"
"TvT_221",43300,"TvT"
"TvT_222",61762,"TvT"
"TvT_223",33210,"TvT"
"TvT_224",47606,"TvT"
"TvT_225",31374,"TvT"
"TvT_226",14395,"TvT"
"TvT_227",31911,"TvT"
"TvT_228",25083,"TvT"
"TvT_229",9661,"TvT"
"TvT_230",34608,"TvT"
"TvT_231",60270,"TvT"
"TvT_232",27906,"TvT"
"TvT_233",45560,"TvT"
"TvT_234",62117,"TvT"
"TvT_235",19950,"TvT"
"TvT_236",15466,"TvT"
"TvT_237",31773,"TvT"
"TvT_238",73379,"TvT"
"TvT_239",11661,"TvT"
"TvT_240",32564,"TvT"
"TvT_241",48744,"TvT"
"TvT_242",42438,"TvT"
"TvT_243",80996,"TvT"
"TvT_245",24852,"TvT"
"TvT_246",24852,"TvT"
"TvT_247",16095,"TvT"
"TvT_248",21797,"TvT"
"TvT_249",27803,"TvT"
"TvT_250",28122,"TvT"
"TvT_251",30026,"TvT"
"TvT_252",67565,"TvT"
"TvT_254",55283,"TvT"
"TvT_255",60303,"TvT"
"TvT_256",22528,"TvT"
"TvT_257",65542,"TvT"
"TvT_258",33051,"TvT"
"TvT_259",52174,"TvT"
"TvT_260",58874,"TvT"
"TvT_261",36794,"TvT"
"TvT_262",52516,"TvT"
"TvT_263",24710,"TvT"
"TvT_264",55208,"TvT"
"TvT_265",27483,"TvT"
"TvT_266",35215,"TvT"
"TvT_267",12628,"TvT"
"TvT_268",26356,"TvT"
"TvT_269",28829,"TvT"
"TvT_272",66182,"TvT"
"TvT_273",70369,"TvT"
"TvT_274",102861,"TvT"
"TvT_275",29738,"TvT"
"TvT_276",37730,"TvT"
"TvT_278",45847,"TvT"
"TvT_279",48447,"TvT"
"TvT_280",9487,"TvT"
"TvT_281",43786,"TvT"
"TvT_282",40957,"TvT"
"TvT_283",21643,"TvT"
"TvT_284",61860,"TvT"
"TvT_285",34752,"TvT"
"TvT_286",33925,"TvT"
"TvT_287",53622,"TvT"
"TvT_289",15189,"TvT"
"TvT_290",35295,"TvT"
"TvT_291",52362,"TvT"
"TvT_292",50214,"TvT"
"TvT_293",25433,"TvT"
"TvT_294",30710,"TvT"
"TvT_296",45205,"TvT"
"TvT_297",60338,"TvT"
"TvT_298",68066,"TvT"
"TvT_299",30977,"TvT"
"TvT_300",78602,"TvT"
"TvT_301",31328,"TvT"
"TvT_302",48483,"TvT"
"TvT_303",40345,"TvT"
"TvT_304",44698,"TvT"
"TvT_305",37719,"TvT"
"TvT_306",11242,"TvT"
"TvT_307",18582,"TvT"
"TvT_308",25543,"TvT"
"TvT_309",18208,"TvT"
"TvT_310",16686,"TvT"
"TvT_311",25651,"TvT"
"TvT_315",34677,"TvT"
"TvT_316",23282,"TvT"
"TvT_317",30131,"TvT"
"TvT_318",31073,"TvT"
"TvT_319",20153,"TvT"
"TvT_320",26822,"TvT"
"TvT_321",38434,"TvT"
"TvT_322",52949,"TvT"
"TvT_323",118036,"TvT"
"TvT_324",51117,"TvT"
"TvT_325",12116,"TvT"
"TvT_326",16076,"TvT"
"TvT_327",34930,"TvT"
"TvT_328",29161,"TvT"
"TvT_329",40472,"TvT"
"TvT_330",16899,"TvT"
"TvT_331",55648,"TvT"
"TvT_332",30534,"TvT"
"TvT_333",43224,"TvT"
"TvT_334",64098,"TvT"
"TvT_335",34889,"TvT"
"TvT_336",31965,"TvT"
"TvT_337",35310,"TvT"
"TvT_338",22477,"TvT"
"TvT_339",68040,"TvT"
"TvT_341",30348,"TvT"
"TvT_343",46809,"TvT"
"TvT_344",33925,"TvT"
"TvT_346",46125,"TvT"
"TvT_347",55978,"TvT"
"TvT_349",28420,"TvT"
"TvT_350",40202,"TvT"
"TvT_351",54433,"TvT"
"TvT_354",26286,"TvT"
"TvT_355",58604,"TvT"
"TvT_356",28996,"TvT"
"TvT_359",23011,"TvT"
"TvT_361",41744,"TvT"
"TvT_362",63128,"TvT"
"TvT_363",29017,"TvT"
"TvT_364",82711,"TvT"
"TvT_365",34876,"TvT"
"TvT_366",47189,"TvT"
"TvT_367",8953,"TvT"
"TvT_368",28988,"TvT"
"TvT_369",37817,"TvT"
"TvT_370",64936,"TvT"
"TvT_371",63764,"TvT"
"TvT_372",42289,"TvT"
"TvT_373",39461,"TvT"
"TvT_374",26344,"TvT"
"TvT_375",20685,"TvT"
"TvT_376",15810,"TvT"
"TvT_377",46922,"TvT"
"TvT_378",25512,"TvT"
"TvT_379",10933,"TvT"
"TvT_380",47122,"TvT"
"TvT_381",35432,"TvT"
"TvT_382",13550,"TvT"
"TvT_383",62406,"TvT"
"TvT_384",94980,"TvT"
"TvT_385",18945,"TvT"
"TvT_386",29723,"TvT"
"TvT_387",34809,"TvT"
"TvT_388",29941,"TvT"
"TvT_389",43896,"TvT"
"TvT_390",12597,"TvT"
"TvT_391",48601,"TvT"
"TvT_392",51087,"TvT"
"TvT_394",46115,"TvT"
"TvT_395",22164,"TvT"
"TvT_396",36416,"TvT"
"TvT_397",25565,"TvT"
"TvT_398",46946,"TvT"
"TvT_399",41542,"TvT"
"TvT_400",22473,"TvT"
"TvT_401",31762,"TvT"
"TvT_402",38779,"TvT"
"TvT_403",40081,"TvT"
"TvT_404",56125,"TvT"
"TvT_405",38751,"TvT"
"TvT_406",65593,"TvT"
"TvT_411",65103,"TvT"
"TvT_412",26284,"TvT"
"TvT_414",83908,"TvT"
"TvT_415",70887,"TvT"
"TvT_416",33368,"TvT"
"TvT_417",11446,"TvT"
"TvT_418",24769,"TvT"
"TvT_419",39089,"TvT"
"TvT_420",45161,"TvT"
"TvT_421",34598,"TvT"
"TvT_422",16469,"TvT"
"TvT_423",35751,"TvT"
"TvT_424",51314,"TvT"
"TvT_425",57290,"TvT"
"TvT_426",37818,"TvT"
"TvT_427",43082,"TvT"
"TvT_428",49660,"TvT"
"TvT_429",45760,"TvT"
"TvT_430",38846,"TvT"
"TvT_432",47839,"TvT"
"TvT_433",41194,"TvT"
"TvT_435",42784,"TvT"
"TvT_437",23920,"TvT"
"TvT_438",32402,"TvT"
"TvT_442",10134,"TvT"
"TvT_445",25699,"TvT"
"TvT_446",20688,"TvT"
"TvT_447",28009,"TvT"
"TvT_449",12648,"TvT"
"TvT_454",13846,"TvT"
"TvT_457",52345,"TvT"
"TvT_458",47316,"TvT"
"TvT_460",62886,"TvT"
"TvT_463",36985,"TvT"
"TvZ_11",28365,"TvZ"
"TvZ_20",30912,"TvZ"
"TvZ_23",30650,"TvZ"
"TvZ_25",44402,"TvZ"
"TvZ_31",28990,"TvZ"
"TvZ_32",46965,"TvZ"
"TvZ_52",40671,"TvZ"
"TvZ_61",34545,"TvZ"
"TvZ_62",37842,"TvZ"
"TvZ_63",28619,"TvZ"
"TvZ_69",52942,"TvZ"
"TvZ_73",23369,"TvZ"
"TvZ_97",41383,"TvZ"
"TvZ_108",44037,"TvZ"
"TvZ_121",25793,"TvZ"
"TvZ_123",37917,"TvZ"
"TvZ_128",36362,"TvZ"
"TvZ_131",30153,"TvZ"
"TvZ_135",16195,"TvZ"
"TvZ_136",9106,"TvZ"
"TvZ_139",41353,"TvZ"
"TvZ_140",33509,"TvZ"
"TvZ_141",44845,"TvZ"
"TvZ_143",17104,"TvZ"
"TvZ_147",38225,"TvZ"
"TvZ_148",19040,"TvZ"
"TvZ_150",29494,"TvZ"
"TvZ_154",40472,"TvZ"
"TvZ_168",20569,"TvZ"
"TvZ_175",16851,"TvZ"
"TvZ_177",53805,"TvZ"
"TvZ_191",35942,"TvZ"
"TvZ_193",49951,"TvZ"
"TvZ_194",33222,"TvZ"
"TvZ_202",22740,"TvZ"
"TvZ_206",35746,"TvZ"
"TvZ_212",51764,"TvZ"
"TvZ_223",38204,"TvZ"
"TvZ_224",33872,"TvZ"
"TvZ_235",20369,"TvZ"
"TvZ_237",26656,"TvZ"
"TvZ_242",23433,"TvZ"
"TvZ_257",41706,"TvZ"
"TvZ_265",20695,"TvZ"
"TvZ_269",42113,"TvZ"
"TvZ_272",32718,"TvZ"
"TvZ_274",50054,"TvZ"
"TvZ_277",38399,"TvZ"
"TvZ_279",19098,"TvZ"
"TvZ_282",21970,"TvZ"
"TvZ_296",27309,"TvZ"
"TvZ_298",39460,"TvZ"
"TvZ_306",14359,"TvZ"
"TvZ_311",26581,"TvZ"
"TvZ_319",95773,"TvZ"
"TvZ_320",29416,"TvZ"
"TvZ_328",28287,"TvZ"
"TvZ_331",35273,"TvZ"
"TvZ_335",17706,"TvZ"
"TvZ_336",30171,"TvZ"
"TvZ_337",62902,"TvZ"
"TvZ_344",39248,"TvZ"
"TvZ_352",26794,"TvZ"
"TvZ_354",10442,"TvZ"
"TvZ_355",22371,"TvZ"
"TvZ_358",28787,"TvZ"
"TvZ_361",49598,"TvZ"
"TvZ_363",39104,"TvZ"
"TvZ_364",28222,"TvZ"
"TvZ_365",38893,"TvZ"
"TvZ_367",22475,"TvZ"
"TvZ_368",31850,"TvZ"
"TvZ_373",51571,"TvZ"
"TvZ_375",38815,"TvZ"
"TvZ_377",25464,"TvZ"
"TvZ_378",36737,"TvZ"
"TvZ_380",27807,"TvZ"
"TvZ_382",40576,"TvZ"
"TvZ_383",32871,"TvZ"
"TvZ_384",18065,"TvZ"
"TvZ_386",44729,"TvZ"
"TvZ_392",53062,"TvZ"
"TvZ_393",30694,"TvZ"
"TvZ_394",14442,"TvZ"
"TvZ_395",44836,"TvZ"
"TvZ_396",21422,"TvZ"
"TvZ_397",22679,"TvZ"
"TvZ_398",53876,"TvZ"
"TvZ_401",43200,"TvZ"
"TvZ_402",31236,"TvZ"
"TvZ_404",59296,"TvZ"
"TvZ_405",20499,"TvZ"
"TvZ_406",28148,"TvZ"
"TvZ_407",45443,"TvZ"
"TvZ_409",25385,"TvZ"
"TvZ_410",47573,"TvZ"
"TvZ_413",38347,"TvZ"
"TvZ_414",23769,"TvZ"
"TvZ_415",41649,"TvZ"
"TvZ_416",37016,"TvZ"
"TvZ_417",27500,"TvZ"
"TvZ_418",28014,"TvZ"
"TvZ_419",46186,"TvZ"
"TvZ_420",15383,"TvZ"
"TvZ_421",26191,"TvZ"
"TvZ_423",49382,"TvZ"
"TvZ_426",20151,"TvZ"
"TvZ_432",28679,"TvZ"
"TvZ_435",34057,"TvZ"
"TvZ_447",56477,"TvZ"
"TvZ_450",41604,"TvZ"
"TvZ_451",40443,"TvZ"
"TvZ_452",34849,"TvZ"
"TvZ_455",34827,"TvZ"
"TvZ_458",36229,"TvZ"
"TvZ_459",33274,"TvZ"
"TvZ_462",36035,"TvZ"
"TvZ_463",36267,"TvZ"
"TvZ_465",59977,"TvZ"
"TvZ_468",28196,"TvZ"
"TvZ_472",29258,"TvZ"
"TvZ_474",36373,"TvZ"
"TvZ_475",24696,"TvZ"
"TvZ_476",39357,"TvZ"
"TvZ_478",31592,"TvZ"
"TvZ_479",9423,"TvZ"
"TvZ_481",37703,"TvZ"
"TvZ_483",32985,"TvZ"
"TvZ_486",16555,"TvZ"
"TvZ_490",31834,"TvZ"
"TvZ_493",14640,"TvZ"
"TvZ_496",26798,"TvZ"
"TvZ_498",45204,"TvZ"
"TvZ_499",20297,"TvZ"
"TvZ_500",63720,"TvZ"
"TvZ_501",46160,"TvZ"
"TvZ_502",52323,"TvZ"
"TvZ_504",35126,"TvZ"
"TvZ_506",34730,"TvZ"
"TvZ_508",32692,"TvZ"
"TvZ_509",35865,"TvZ"
"TvZ_511",53445,"TvZ"
"TvZ_513",35073,"TvZ"
"TvZ_514",32930,"TvZ"
"TvZ_515",41911,"TvZ"
"TvZ_516",23125,"TvZ"
"TvZ_517",31560,"TvZ"
"TvZ_519",9539,"TvZ"
"TvZ_520",41313,"TvZ"
"TvZ_521",13735,"TvZ"
"TvZ_522",17140,"TvZ"
"TvZ_523",31148,"TvZ"
"TvZ_524",20741,"TvZ"
"TvZ_525",34930,"TvZ"
"TvZ_526",29556,"TvZ"
"TvZ_527",37414,"TvZ"
"TvZ_529",39895,"TvZ"
"TvZ_531",44610,"TvZ"
"TvZ_532",29914,"TvZ"
"TvZ_535",19621,"TvZ"
"TvZ_537",28026,"TvZ"
"TvZ_538",44068,"TvZ"
"TvZ_540",32057,"TvZ"
"TvZ_541",33824,"TvZ"
"TvZ_542",27376,"TvZ"
"TvZ_543",36271,"TvZ"
"TvZ_544",23495,"TvZ"
"TvZ_548",28688,"TvZ"
"TvZ_549",33266,"TvZ"
"TvZ_550",39638,"TvZ"
"TvZ_552",45412,"TvZ"
"TvZ_553",61911,"TvZ"
"TvZ_554",23213,"TvZ"
"TvZ_556",24434,"TvZ"
"TvZ_557",61536,"TvZ"
"TvZ_558",34692,"TvZ"
"TvZ_559",22573,"TvZ"
"TvZ_563",38226,"TvZ"
"TvZ_564",15226,"TvZ"
"TvZ_566",23850,"TvZ"
"TvZ_567",26279,"TvZ"
"TvZ_568",25247,"TvZ"
"TvZ_569",44184,"TvZ"
"TvZ_570",38573,"TvZ"
"TvZ_572",42528,"TvZ"
"TvZ_573",67716,"TvZ"
"TvZ_576",32673,"TvZ"
"TvZ_577",39260,"TvZ"
"TvZ_578",28613,"TvZ"
"TvZ_579",35960,"TvZ"
"TvZ_580",27253,"TvZ"
"TvZ_581",46578,"TvZ"
"TvZ_582",52388,"TvZ"
"TvZ_583",37042,"TvZ"
"TvZ_584",25662,"TvZ"
"TvZ_585",34201,"TvZ"
"TvZ_586",36134,"TvZ"
"TvZ_588",24551,"TvZ"
"TvZ_589",21821,"TvZ"
"TvZ_590",19715,"TvZ"
"TvZ_591",37378,"TvZ"
"TvZ_592",29787,"TvZ"
"TvZ_593",28757,"TvZ"
"TvZ_594",19498,"TvZ"
"TvZ_596",39356,"TvZ"
"TvZ_597",52391,"TvZ"
"TvZ_598",40204,"TvZ"
"TvZ_599",27120,"TvZ"
"TvZ_601",26609,"TvZ"
"TvZ_602",32067,"TvZ"
"TvZ_603",23257,"TvZ"
"TvZ_604",34017,"TvZ"
"TvZ_605",51623,"TvZ"
"TvZ_606",14688,"TvZ"
"TvZ_609",29017,"TvZ"
"TvZ_611",47094,"TvZ"
"TvZ_612",38196,"TvZ"
"TvZ_613",37994,"TvZ"
"TvZ_614",29967,"TvZ"
"TvZ_615",29284,"TvZ"
"TvZ_616",28274,"TvZ"
"TvZ_617",26385,"TvZ"
"TvZ_619",49422,"TvZ"
"TvZ_621",33424,"TvZ"
"TvZ_622",41392,"TvZ"
"TvZ_623",10888,"TvZ"
"TvZ_624",31250,"TvZ"
"TvZ_625",19619,"TvZ"
"TvZ_626",47919,"TvZ"
"TvZ_627",19750,"TvZ"
"TvZ_628",17765,"TvZ"
"TvZ_629",46339,"TvZ"
"TvZ_630",34027,"TvZ"
"TvZ_631",26866,"TvZ"
"TvZ_632",38717,"TvZ"
"TvZ_633",39635,"TvZ"
"TvZ_634",36814,"TvZ"
"TvZ_637",21435,"TvZ"
"TvZ_638",29000,"TvZ"
"TvZ_639",17742,"TvZ"
"TvZ_641",39783,"TvZ"
"TvZ_642",14643,"TvZ"
"TvZ_643",33189,"TvZ"
"TvZ_644",46033,"TvZ"
"TvZ_645",27806,"TvZ"
"TvZ_646",29081,"TvZ"
"TvZ_647",18265,"TvZ"
"TvZ_648",35373,"TvZ"
"TvZ_649",31227,"TvZ"
"TvZ_650",29739,"TvZ"
"TvZ_651",14730,"TvZ"
"TvZ_654",41452,"TvZ"
"TvZ_655",25676,"TvZ"
"TvZ_656",32351,"TvZ"
"TvZ_658",25328,"TvZ"
"TvZ_659",14145,"TvZ"
"TvZ_660",51798,"TvZ"
"TvZ_662",17453,"TvZ"
"TvZ_663",26876,"TvZ"
"TvZ_664",15623,"TvZ"
"TvZ_665",29582,"TvZ"
"TvZ_666",37796,"TvZ"
"TvZ_668",26964,"TvZ"
"TvZ_669",15243,"TvZ"
"TvZ_670",9828,"TvZ"
"TvZ_671",28332,"TvZ"
"TvZ_672",15740,"TvZ"
"TvZ_673",11722,"TvZ"
"TvZ_674",4098,"TvZ"
"TvZ_675",34041,"TvZ"
"TvZ_676",31499,"TvZ"
"TvZ_680",9886,"TvZ"
"TvZ_682",22221,"TvZ"
"TvZ_683",29024,"TvZ"
"TvZ_684",36432,"TvZ"
"TvZ_685",32175,"TvZ"
"TvZ_686",49355,"TvZ"
"TvZ_687",45079,"TvZ"
"TvZ_688",30645,"TvZ"
"TvZ_689",29152,"TvZ"
"TvZ_690",31430,"TvZ"
"TvZ_691",19330,"TvZ"
"TvZ_692",25604,"TvZ"
"TvZ_693",49582,"TvZ"
"TvZ_695",31951,"TvZ"
"TvZ_696",27471,"TvZ"
"TvZ_697",39750,"TvZ"
"TvZ_698",31164,"TvZ"
"TvZ_699",34934,"TvZ"
"TvZ_700",37905,"TvZ"
"TvZ_701",23329,"TvZ"
"TvZ_703",28305,"TvZ"
"TvZ_704",28508,"TvZ"
"TvZ_705",18606,"TvZ"
"TvZ_708",34269,"TvZ"
"TvZ_709",39477,"TvZ"
"TvZ_712",43658,"TvZ"
"TvZ_713",40088,"TvZ"
"TvZ_714",44580,"TvZ"
"TvZ_715",30316,"TvZ"
"TvZ_716",31803,"TvZ"
"TvZ_717",50109,"TvZ"
"TvZ_718",28241,"TvZ"
"TvZ_719",39576,"TvZ"
"TvZ_720",32394,"TvZ"
"TvZ_721",26776,"TvZ"
"TvZ_722",40328,"TvZ"
"TvZ_726",46375,"TvZ"
"TvZ_727",48113,"TvZ"
"TvZ_728",52885,"TvZ"
"TvZ_729",46957,"TvZ"
"TvZ_730",31197,"TvZ"
"TvZ_731",44142,"TvZ"
"TvZ_732",71242,"TvZ"
"TvZ_733",58874,"TvZ"
"TvZ_735",56469,"TvZ"
"TvZ_736",22823,"TvZ"
"TvZ_737",24186,"TvZ"
"TvZ_740",34304,"TvZ"
"TvZ_741",23515,"TvZ"
"TvZ_742",24660,"TvZ"
"TvZ_743",41484,"TvZ"
"TvZ_744",33081,"TvZ"
"TvZ_745",55619,"TvZ"
"TvZ_746",14300,"TvZ"
"TvZ_749",30457,"TvZ"
"TvZ_750",63517,"TvZ"
"TvZ_751",40875,"TvZ"
"TvZ_752",21341,"TvZ"
"TvZ_753",36054,"TvZ"
"TvZ_754",23136,"TvZ"
"TvZ_755",34912,"TvZ"
"TvZ_757",35754,"TvZ"
"TvZ_758",37912,"TvZ"
"TvZ_759",23659,"TvZ"
"TvZ_760",26394,"TvZ"
"TvZ_761",36980,"TvZ"
"TvZ_762",41471,"TvZ"
"TvZ_763",36856,"TvZ"
"TvZ_765",47770,"TvZ"
"TvZ_766",30882,"TvZ"
"TvZ_768",27470,"TvZ"
"TvZ_770",18141,"TvZ"
"TvZ_771",16565,"TvZ"
"TvZ_772",17268,"TvZ"
"TvZ_774",31056,"TvZ"
"TvZ_775",33397,"TvZ"
"TvZ_777",19532,"TvZ"
"TvZ_778",34599,"TvZ"
"TvZ_779",18061,"TvZ"
"TvZ_780",18084,"TvZ"
"TvZ_781",8399,"TvZ"
"TvZ_782",24209,"TvZ"
"TvZ_784",36176,"TvZ"
"TvZ_785",21993,"TvZ"
"TvZ_786",26538,"TvZ"
"TvZ_787",16067,"TvZ"
"TvZ_788",19906,"TvZ"
"TvZ_789",26649,"TvZ"
"TvZ_790",29518,"TvZ"
"TvZ_791",35795,"TvZ"
"TvZ_792",33419,"TvZ"
"TvZ_793",23622,"TvZ"
"TvZ_794",22203,"TvZ"
"TvZ_795",41333,"TvZ"
"TvZ_796",25798,"TvZ"
"TvZ_797",20230,"TvZ"
"TvZ_798",29152,"TvZ"
"TvZ_799",38741,"TvZ"
"TvZ_800",21162,"TvZ"
"TvZ_802",26965,"TvZ"
"TvZ_803",39549,"TvZ"
"TvZ_804",30691,"TvZ"
"TvZ_805",31061,"TvZ"
"TvZ_808",22539,"TvZ"
"TvZ_809",22461,"TvZ"
"TvZ_810",32941,"TvZ"
"TvZ_812",20955,"TvZ"
"TvZ_814",33830,"TvZ"
"TvZ_820",13824,"TvZ"
"TvZ_821",20618,"TvZ"
"TvZ_822",50753,"TvZ"
"TvZ_824",49224,"TvZ"
"TvZ_825",23012,"TvZ"
"TvZ_826",28421,"TvZ"
"TvZ_827",31789,"TvZ"
"TvZ_828",45789,"TvZ"
"TvZ_829",39778,"TvZ"
"TvZ_830",64300,"TvZ"
"TvZ_831",19417,"TvZ"
"TvZ_832",31446,"TvZ"
"TvZ_833",36186,"TvZ"
"TvZ_836",58553,"TvZ"
"TvZ_838",26120,"TvZ"
"TvZ_839",34995,"TvZ"
"TvZ_840",20820,"TvZ"
"TvZ_842",44654,"TvZ"
"TvZ_845",19844,"TvZ"
"TvZ_846",54365,"TvZ"
"TvZ_847",42531,"TvZ"
"TvZ_848",18785,"TvZ"
"TvZ_849",17778,"TvZ"
"TvZ_850",21367,"TvZ"
"TvZ_851",10479,"TvZ"
"TvZ_852",32757,"TvZ"
"TvZ_853",21991,"TvZ"
"TvZ_854",24795,"TvZ"
"TvZ_855",31863,"TvZ"
"TvZ_856",36595,"TvZ"
"TvZ_857",15462,"TvZ"
"TvZ_858",14227,"TvZ"
"TvZ_859",22276,"TvZ"
"TvZ_860",24270,"TvZ"
"TvZ_861",23299,"TvZ"
"TvZ_863",13080,"TvZ"
"TvZ_865",25921,"TvZ"
"TvZ_866",51000,"TvZ"
"TvZ_869",31236,"TvZ"
"TvZ_871",36217,"TvZ"
"TvZ_872",20367,"TvZ"
"TvZ_873",24142,"TvZ"
"TvZ_874",42336,"TvZ"
"TvZ_875",30388,"TvZ"
"TvZ_876",35678,"TvZ"
"TvZ_877",15819,"TvZ"
"TvZ_878",6117,"TvZ"
"TvZ_879",22794,"TvZ"
"TvZ_880",21124,"TvZ"
"TvZ_881",27924,"TvZ"
"TvZ_882",24457,"TvZ"
"TvZ_883",28353,"TvZ"
"TvZ_884",20272,"TvZ"
"TvZ_885",10440,"TvZ"
"TvZ_886",27445,"TvZ"
"TvZ_887",33902,"TvZ"
"TvZ_888",21844,"TvZ"
"TvZ_889",19759,"TvZ"
"TvZ_890",20350,"TvZ"
"TvZ_891",23493,"TvZ"
"TvZ_892",14510,"TvZ"
"TvZ_893",8522,"TvZ"
"TvZ_895",35779,"TvZ"
"TvZ_896",44960,"TvZ"
"TvZ_897",16121,"TvZ"
"TvZ_898",35372,"TvZ"
"TvZ_899",29935,"TvZ"
"TvZ_900",51344,"TvZ"
"TvZ_901",23602,"TvZ"
"TvZ_902",41012,"TvZ"
"TvZ_903",56802,"TvZ"
"TvZ_904",32986,"TvZ"
"TvZ_907",27314,"TvZ"
"TvZ_908",26240,"TvZ"
"TvZ_909",44621,"TvZ"
"TvZ_910",17190,"TvZ"
"TvZ_911",16836,"TvZ"
"TvZ_912",12519,"TvZ"
"TvZ_913",41630,"TvZ"
"TvZ_917",21132,"TvZ"
"TvZ_918",9806,"TvZ"
"TvZ_919",16435,"TvZ"
"TvZ_926",28789,"TvZ"
"TvZ_927",22347,"TvZ"
"TvZ_940",6846,"TvZ"
"TvZ_941",28701,"TvZ"
